"EmployeeID","Age","Attrition","DistanceFromHome","Education","Gender","JobLevel","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch & Development","DepartmentSales","EducationFieldLife Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical Degree","JobRoleHuman Resources","JobRoleLaboratory Technician","JobRoleManager","JobRoleManufacturing Director","JobRoleResearch Director","JobRoleResearch Scientist","JobRoleSales Executive","JobRoleSales Representative","MaritalStatusMarried","MaritalStatusSingle","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","WorkHours"
2435,24,0,6,2,1,2,20070,1,12,0,1,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,3,3,2,3,6
2436,47,0,1,3,1,2,196270,7,11,2,25,1,23,14,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,3,1,3,3,7
2437,26,1,9,1,0,1,106860,1,14,1,3,2,3,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,3,4,3,3,8
2438,45,1,1,4,0,1,29420,1,22,1,21,4,21,8,6,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,3,3,4,7
2439,32,1,1,1,0,2,88580,6,16,1,10,2,5,1,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,2,3,3,7
2440,31,1,14,2,0,1,167560,1,11,2,6,5,5,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,4,3,3,7
2441,41,1,2,2,0,2,107980,6,14,2,10,5,3,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,2,3,1,3,8
2442,40,1,22,2,0,1,23230,2,16,1,18,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,3,3,3,10
2443,24,1,3,3,1,1,14160,1,15,1,6,3,6,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,2,3,6
2444,46,1,6,3,0,4,46150,6,12,0,19,3,10,0,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,2,3,2,3,8
2445,35,1,8,4,0,1,24610,2,20,1,17,4,7,0,7,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,3,3,4,7
2446,30,1,9,4,0,1,87220,1,17,1,10,3,10,0,8,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,4,2,3,3,7
2447,47,1,3,2,1,2,39550,7,12,1,4,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,1,3,3,8
2448,46,1,1,4,1,3,99570,4,20,0,13,1,10,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,4,2,3,4,10
2449,36,0,1,3,0,2,33760,5,20,0,16,3,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3,3,4,10
2450,32,0,26,3,1,2,88230,6,13,2,10,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,3,3,3,7
2451,23,1,6,4,0,3,103220,1,14,2,3,2,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,3,3,6
2452,31,1,3,3,0,2,46210,2,18,1,9,3,5,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,2,3,3,7
2453,39,1,3,3,1,2,109760,1,11,0,9,3,9,5,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,4,3,2,3,10
2454,32,1,6,3,0,1,36600,3,11,2,10,0,4,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,3,1,2,3,8
2455,40,1,6,3,0,3,104820,1,11,1,21,6,21,12,8,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,2,3,8
2456,45,1,19,4,0,1,71190,4,15,0,9,2,5,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,3,8
2457,30,1,9,3,0,1,95820,0,12,1,10,2,9,0,7,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,3,3,3,6
2458,24,1,3,4,0,1,45080,0,11,1,3,5,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,3,3,3,6
2459,30,0,10,3,1,1,22070,6,14,0,6,4,4,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,2,3,3,7
2460,31,1,3,2,0,3,77560,1,15,2,6,3,5,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,4,3,8
2461,27,1,3,3,0,1,66940,1,13,1,6,2,6,1,4,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,4,2,2,3,6
2462,29,0,4,3,0,5,36910,1,13,0,2,3,2,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,3,3,3,7
2463,29,1,8,4,1,1,23770,8,21,1,10,2,3,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,4,3,4,9
2464,30,1,7,3,0,3,23130,2,11,0,12,5,7,1,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,3,3,3,8
2465,34,1,1,2,1,2,176650,0,11,0,6,5,5,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,2,3,10
2466,33,1,2,4,0,1,25960,8,14,1,13,4,11,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,3,3,7
2467,49,1,3,4,0,1,47280,3,11,1,8,4,5,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,4,3,3,8
2468,33,0,10,3,0,1,43020,2,13,0,11,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,3,8
2469,38,1,28,3,0,1,29790,4,12,1,9,3,6,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,3,3,8
2470,31,0,9,4,0,2,168850,2,14,2,10,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,3,3,6
2471,29,1,3,4,1,2,55930,1,13,1,1,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,3,3,3,6
2472,30,1,2,1,0,1,104450,3,18,1,10,3,7,1,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,3,7
2473,32,1,10,4,1,1,87400,2,11,1,12,2,7,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,3,3,3,6
2474,38,1,8,2,1,1,25140,3,11,0,15,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,4,3,2,3,9
2475,43,0,1,4,0,3,76550,9,12,1,6,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,3,3,3,3,8
2476,42,1,1,3,1,1,174650,8,13,1,7,3,5,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,7
2477,55,1,3,2,1,1,73510,8,20,1,34,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3,3,4,8
2478,33,1,14,3,0,1,108200,5,12,0,11,2,9,1,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,2,2,3,3,7
2479,41,1,5,3,0,1,121690,1,19,0,5,2,5,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,3,3,6
2480,34,1,7,4,1,1,196260,1,21,0,15,5,15,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,2,4,8
2481,53,1,10,4,0,2,20700,4,13,2,27,2,3,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,4,3,8
2482,43,1,16,2,1,1,67820,0,16,1,10,2,9,1,8,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,3,3,3,6
2483,34,1,10,2,1,5,77790,5,12,1,6,2,2,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,3,3,3,8
2484,21,0,1,2,0,5,27910,1,14,0,1,3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,3,8
2485,38,1,8,2,1,2,32010,1,11,1,5,3,5,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,3,3,2,3,6
2486,22,0,1,3,0,4,49680,1,14,0,1,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,3,3,3,9
2487,31,1,8,5,0,5,131200,1,12,2,13,6,12,5,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,3,2,3,7
2488,51,1,1,4,1,1,40330,2,14,0,15,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,3,3,3,7
2489,37,1,24,1,0,2,32910,1,16,3,5,2,5,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,3,2,3,8
2490,46,1,3,4,1,1,42720,7,13,0,24,3,2,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,3,4,3,10
2491,36,1,27,3,1,4,50560,7,12,0,15,2,12,5,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,1,3,2,3,10
2492,44,0,10,4,0,1,28440,1,12,0,6,2,5,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,4,3,9
2493,37,1,19,2,0,2,27030,2,14,0,19,2,10,4,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,2,3,3,6
2494,35,0,15,4,0,2,19040,1,22,1,10,4,10,7,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,3,3,4,9
2495,33,1,8,5,0,2,82240,6,19,0,14,3,10,7,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,1,3,3,3,8
2496,28,1,9,3,1,2,47660,1,12,0,5,3,5,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,4,4,3,3,7
2497,39,1,3,4,1,2,26100,7,12,0,9,2,4,2,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,3,2,3,7
2498,46,1,9,2,0,2,57310,8,17,0,6,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,3,3,3,7
2499,40,1,2,2,0,1,25390,4,12,1,7,3,4,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,1,2,3,3,7
2500,42,1,7,4,1,2,57140,5,11,0,10,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,2,3,3,7
2501,35,1,10,1,1,2,43230,2,18,3,15,3,7,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,3,3,3,7
2502,38,1,6,4,0,3,73360,5,11,0,13,3,11,3,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,3,3,8
2503,34,0,2,1,0,1,134990,4,23,2,11,2,7,0,7,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,2,4,4,8
2504,37,0,24,3,0,1,137580,1,11,1,10,5,10,0,8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,1,3,3,6
2505,39,1,2,1,0,2,51550,2,18,1,7,3,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,3,6
2506,43,1,8,5,1,3,22580,4,18,0,7,2,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,2,3,3,7
2507,41,1,3,3,0,3,35970,3,13,1,11,2,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,1,3,8
2508,41,1,1,1,0,3,25150,0,18,0,23,2,22,13,5,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,4,2,3,10
2509,30,1,26,3,1,2,44200,9,11,0,9,3,7,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,3,3,3,7
2510,26,0,2,1,1,3,65780,0,15,2,6,3,5,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,2,3,2,3,9
2511,46,0,10,3,0,1,44220,4,11,1,13,2,9,3,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,2,4,3,3,8
2512,40,1,27,2,1,3,102740,4,18,0,12,3,5,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,4,3,3,3,7
2513,34,1,2,3,0,2,53430,1,14,0,10,5,10,4,8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,3,2,3,7
2514,58,1,2,4,0,1,23760,4,12,1,37,3,16,14,14,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3,3,7
2515,35,1,8,1,1,3,53460,0,14,0,6,3,5,0,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,3,4,2,3,7
2516,47,1,19,5,1,2,28270,8,14,1,28,3,22,14,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,3,3,11
2517,40,1,1,4,0,2,199430,2,13,1,15,3,7,7,7,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,3,3,7
2518,54,1,27,4,0,1,31310,4,14,0,14,3,7,1,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,4,2,2,3,7
2519,31,1,8,4,1,3,25520,2,18,0,9,2,3,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,3,3,3,7
2520,28,1,1,2,0,3,44770,1,15,0,3,6,3,1,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,3,3,3,8
2521,38,1,19,3,1,2,64740,2,13,2,20,3,4,0,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,4,2,1,3,10
2522,26,1,8,3,1,1,30330,1,12,0,5,2,5,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,2,3,6
2523,58,1,10,4,1,1,29360,2,13,1,23,3,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,3,3,3,3,10
2524,18,1,2,3,0,3,186060,1,24,2,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,1,3,4,8
2525,31,0,2,3,0,3,21680,0,14,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,3,3,3,6
2526,29,0,8,2,0,1,28530,4,14,1,4,5,2,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,2,3,9
2527,45,1,1,4,0,1,170480,4,15,0,10,3,8,5,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,3,4,2,3,7
2528,36,1,2,3,1,5,22900,4,11,0,15,5,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,2,3,3,3,11
2529,43,1,8,3,0,1,36000,1,23,0,7,2,7,7,7,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,4,3,3,4,7
2530,27,1,8,4,0,5,21070,0,13,0,6,2,5,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,3,3,10
2531,29,1,6,2,0,1,41150,1,11,0,11,1,11,3,10,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,4,4,3,3,8
2532,32,1,9,4,0,4,43270,8,13,0,4,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,4,3,3,8
2533,42,1,11,3,0,1,178560,3,18,0,10,2,6,3,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,3,2,3,3,6
2534,47,1,2,2,1,5,31960,4,14,1,7,3,2,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,3,2,3,6
2535,46,1,1,3,1,1,190810,3,21,0,12,2,9,4,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,2,3,4,7
2536,28,1,7,3,0,1,89660,1,16,1,3,3,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,3,2,3,8
2537,29,1,16,3,1,1,22100,8,11,1,11,4,7,1,6,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,3,3,8
2538,42,1,2,4,1,2,45390,4,17,1,8,5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,3,3,3,3,7
2539,32,0,1,1,0,2,27410,7,11,0,7,3,2,2,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,2,2,3,3,10
2540,46,1,23,1,0,2,34910,2,14,0,25,0,19,2,8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,3,3,8
2541,27,1,2,3,1,5,45410,1,14,2,9,4,9,5,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,3,4,3,7
2542,29,1,1,2,0,3,26780,1,25,1,1,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,2,3,3,4,8
2543,43,1,1,3,0,1,73790,7,13,2,21,3,16,6,14,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,3,2,3,6
2544,48,1,2,3,1,2,62720,4,14,0,29,3,22,12,9,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,2,3,2,3,6
2545,29,0,13,2,1,1,52200,1,17,0,1,3,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,2,2,3,9
2546,46,0,4,4,1,2,27430,5,25,1,14,1,8,0,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,4,4,8
2547,27,1,16,4,0,3,49980,0,20,2,8,3,7,7,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,3,4,8
2548,39,1,2,3,0,3,102520,8,13,1,7,3,2,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,7
2549,55,1,2,3,1,1,27810,8,13,1,19,2,5,0,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4,4,3,3,6
2550,28,1,29,2,0,2,68520,1,18,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,3,4,3,7
2551,30,0,12,4,1,2,49500,1,12,2,1,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,2,3,3,8
2552,22,0,16,2,1,2,35790,1,19,3,1,3,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,3,3,3,11
2553,36,1,11,3,0,1,131910,1,14,1,10,2,10,1,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,3,2,3,9
2554,31,1,2,4,1,5,103770,1,14,0,10,2,10,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,3,3,3,8
2555,34,1,14,2,1,1,22350,2,14,1,9,2,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,4,3,3,3,8
2556,29,1,5,5,1,1,105020,3,12,0,11,4,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,3,2,3,7
2557,37,1,7,2,0,1,20110,5,13,0,16,4,5,0,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,1,3,4,3,9
2558,35,1,2,1,0,2,18590,0,25,1,4,2,3,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,2,3,2,4,11
2559,45,1,3,3,1,2,37600,0,14,1,10,2,9,3,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,4,2,2,3,7
2560,36,1,5,3,1,4,177790,1,17,1,10,5,10,0,8,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,4,2,1,3,7
2561,40,1,3,3,0,1,68330,2,13,0,22,3,19,11,16,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,3,7
2562,26,1,26,2,0,2,68120,1,13,0,1,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,2,2,3,9
2563,27,1,4,3,0,2,51710,0,20,1,9,1,8,0,7,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,2,2,4,8
2564,48,1,2,3,0,2,197400,3,14,0,24,2,22,4,7,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,3,4,3,7
2565,44,1,1,2,0,4,187110,2,12,1,10,0,2,2,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3,3,3,7
2566,34,0,27,2,1,1,36920,1,12,1,5,5,5,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,3,3,3,10
2567,56,0,1,2,1,5,25590,1,21,0,5,3,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4,3,3,4,7
2568,36,1,13,3,1,3,25170,2,14,0,12,3,4,1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,1,3,3,7
2569,41,1,5,3,1,1,66230,5,18,0,14,3,5,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,3,3,3,6
2570,42,1,7,3,1,2,182650,9,12,1,18,4,13,5,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,1,4,3,3,7
2571,31,1,9,4,1,1,161240,2,23,1,8,2,5,1,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,3,2,4,8
2572,34,1,8,1,1,3,25850,3,12,0,9,5,4,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,2,3,3,9
2573,31,1,25,2,1,3,182130,8,21,2,4,3,2,2,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,4,4,7
2574,26,1,16,2,0,2,83800,0,14,0,8,3,7,7,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,4,3,6
2575,45,1,8,4,1,2,29940,4,18,1,12,2,4,0,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,3,3,3,8
2576,33,1,1,3,1,5,12230,1,13,1,10,3,10,0,9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,2,3,3,6
2577,28,1,8,3,0,4,11180,1,11,0,7,3,7,0,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,4,3,3,3,11
2578,29,0,2,4,0,2,28750,1,11,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,3,3,3,7
2579,39,1,8,5,1,2,188240,6,19,1,10,4,3,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,3,3,3,3,6
2580,27,1,3,2,0,2,135770,1,12,1,6,2,5,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,2,3,3,7
2581,34,1,9,4,1,2,26250,1,12,3,16,4,15,6,11,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,4,3,3,3,9
2582,28,0,25,3,0,1,187890,3,16,1,6,4,2,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,3,3,3,3,9
2583,47,1,1,4,0,1,45380,8,11,0,16,3,8,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,2,4,3,3,6
2584,56,1,4,3,1,2,198470,4,14,0,6,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,1,3,3,3,8
2585,39,1,1,3,1,1,105120,1,12,1,10,2,10,7,9,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,3,3,3,7
2586,38,1,4,2,1,1,44440,1,13,0,20,2,20,0,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,2,3,3,3,11
2587,58,1,5,3,0,5,21540,4,21,1,29,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,2,3,4,10
2588,32,0,9,3,0,2,191900,3,17,1,8,2,4,0,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,3,3,10
2589,38,1,3,4,1,1,44900,2,21,1,10,1,5,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,4,3,4,8
2590,49,1,11,4,0,2,35060,3,11,1,28,4,5,4,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,3,2,3,6
2591,42,1,1,3,1,1,23720,3,12,1,14,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,3,3,3,9
2592,27,0,8,1,0,4,102310,1,13,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,3,3,3,6
2593,35,1,25,1,0,1,54100,0,18,0,6,4,5,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,3,3,7
2594,28,1,21,1,0,3,79780,1,16,2,5,2,5,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,3,2,3,3,7
2595,31,1,23,1,0,1,38670,1,11,1,4,4,4,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,4,4,3,10
